referencia_busca_cliente;id_importacao_pessoa;referencia;numero;data_primeiro_vencimento;dia_vencimento;data_vigencia_inicial;data_vigencia_final;servicos.referencia;PLANO;recorrencia;servicos.valor_unitario;codigo_forma_pagamento;codigo_banco_conta;tipo_faturamento;codigo_vendedor
1;34999;37636;37636;18/02/2025;18;18/02/2025;;29;PRO;1;497;13;2;1;1
1;34998;37635;37635;18/02/2025;18;18/02/2025;;29;PRO;1;497;13;2;1;1
1;34997;37634;37634;18/02/2025;18;18/02/2025;17/03/2025;31;Enterprise;1;797;13;2;1;1
1;34996;37632;37632;18/02/2025;18;18/02/2025;18/02/2025;29;PRO;1;497;13;2;1;1
1;34996;37633;37633;18/02/2025;18;18/02/2025;17/03/2025;29;PRO;1;497;13;2;1;1
1;34995;37627;37627;18/02/2025;18;18/02/2025;18/02/2025;31;Enterprise;1;797;13;2;1;1
1;34995;37628;37628;18/02/2025;18;18/02/2025;18/02/2025;31;Enterprise;1;797;13;2;1;1
1;34995;37629;37629;18/02/2025;18;18/02/2025;18/02/2025;31;Enterprise;1;797;13;2;1;1
1;34995;37630;37630;18/02/2025;18;18/02/2025;17/03/2025;31;Enterprise;1;797;13;2;1;1
1;34994;37626;37626;18/02/2025;18;18/02/2025;17/02/2026;30;Pro Anual;12;4764;13;2;1;1
1;34993;37625;37625;18/02/2025;18;18/02/2025;19/02/2025;30;Pro Anual;12;4764;13;2;1;1
1;34992;37624;37624;18/02/2025;18;18/02/2025;17/02/2026;32;Enterprise Anual;12;8364;13;2;1;1
1;34991;37623;37623;17/02/2025;17;17/02/2025;17/02/2025;29;PRO;1;497;13;2;1;1
1;34991;37637;37637;18/02/2025;18;18/02/2025;;31;Enterprise;1;797;13;2;1;1
1;34990;37622;37622;17/02/2025;17;17/02/2025;16/02/2026;30;Pro Anual;12;4764;13;2;1;1
1;34989;37621;37621;17/02/2025;17;17/02/2025;17/02/2025;29;PRO;1;497;13;2;1;1
1;34989;37631;37631;18/02/2025;18;18/02/2025;;29;PRO;1;497;13;2;1;1
1;34988;37619;37619;17/02/2025;17;17/02/2025;17/02/2025;29;PRO;1;497;13;2;1;1
1;34987;37618;37618;17/02/2025;17;17/02/2025;17/02/2025;29;PRO;1;497;13;2;1;1
1;34986;37617;37617;17/02/2025;17;17/02/2025;16/02/2026;30;Pro Anual;12;4764;13;2;1;1
1;34985;37616;37616;17/02/2025;17;17/02/2025;;29;PRO;1;497;13;2;1;1
1;34984;37612;37612;17/02/2025;17;17/02/2025;;29;PRO;1;497;13;2;1;1
1;34983;37607;37607;17/02/2025;17;17/02/2025;17/02/2025;29;PRO;1;497;13;2;1;1
1;34983;37608;37608;17/02/2025;17;17/02/2025;17/02/2025;29;PRO;1;497;13;2;1;1
1;34983;37609;37609;17/02/2025;17;17/02/2025;17/02/2025;29;PRO;1;497;13;2;1;1
1;34983;37610;37610;17/02/2025;17;17/02/2025;17/02/2025;29;PRO;1;497;13;2;1;1
1;34983;37611;37611;17/02/2025;17;17/02/2025;17/02/2025;29;PRO;1;497;13;2;1;1
1;34983;37620;37620;17/02/2025;17;17/02/2025;;29;PRO;1;497;13;2;1;1
1;34982;37604;37604;17/02/2025;17;17/02/2025;;29;PRO;1;497;13;2;1;1
1;34981;37603;37603;17/02/2025;17;17/02/2025;16/02/2026;30;Pro Anual;12;4764;13;2;1;1
1;34980;37601;37601;17/02/2025;17;17/02/2025;16/03/2025;29;PRO;1;497;13;2;1;1
1;34979;37600;37600;17/02/2025;17;17/02/2025;17/02/2025;30;Pro Anual;12;4764;13;2;1;1
1;34978;37790;37790;17/03/2025;17;17/03/2025;16/03/2026;30;Pro Anual;12;4764;13;2;1;1
1;34978;37599;37599;17/02/2025;17;17/02/2025;16/03/2025;29;PRO;1;497;13;2;1;1
1;34977;37597;37597;16/02/2025;16;16/02/2025;18/02/2025;29;PRO;1;497;13;2;1;1
1;34976;37596;37596;15/02/2025;15;15/02/2025;14/02/2026;30;Pro Anual;12;4764;13;2;1;1
1;34976;37594;37594;15/02/2025;15;15/02/2025;15/02/2025;30;Pro Anual;12;4764;13;2;1;1
1;34976;37595;37595;15/02/2025;15;15/02/2025;15/02/2025;30;Pro Anual;12;4764;13;2;1;1
1;34975;37591;37591;15/02/2025;15;15/02/2025;15/02/2025;29;PRO;1;497;13;2;1;1
1;34975;37592;37592;15/02/2025;15;15/02/2025;15/02/2025;29;PRO;1;497;13;2;1;1
1;34975;37593;37593;15/02/2025;15;15/02/2025;;29;PRO;1;497;13;2;1;1
1;34974;37588;37588;15/02/2025;15;15/02/2025;15/02/2025;31;Enterprise;1;797;13;2;1;1
1;34974;37589;37589;15/02/2025;15;15/02/2025;15/02/2025;31;Enterprise;1;797;13;2;1;1
1;34974;37590;37590;15/02/2025;15;15/02/2025;15/02/2025;31;Enterprise;1;797;13;2;1;1
1;34973;37587;37587;15/02/2025;15;15/02/2025;;29;PRO;1;497;13;2;1;1
1;34972;37586;37586;14/02/2025;14;14/02/2025;13/02/2026;30;Pro Anual;12;4764;13;2;1;1
1;34972;37585;37585;14/02/2025;14;14/02/2025;14/02/2025;30;Pro Anual;12;4764;13;2;1;1
1;34971;37584;37584;14/02/2025;14;14/02/2025;13/02/2026;30;Pro Anual;12;4764;13;2;1;1
1;34970;37583;37583;14/02/2025;14;14/02/2025;;33;PRO - Parceiros;1;397;13;2;1;1
1;34969;37581;37581;14/02/2025;14;14/02/2025;;29;PRO;1;497;13;2;1;1
1;34968;37579;37579;14/02/2025;14;14/02/2025;;29;PRO;1;497;13;2;1;1
1;34967;37578;37578;14/02/2025;14;14/02/2025;;29;PRO;1;497;13;2;1;1
1;34966;37577;37577;14/02/2025;14;14/02/2025;14/03/2025;29;PRO;1;497;13;2;1;1
1;34965;37576;37576;14/02/2025;14;14/02/2025;13/02/2026;30;Pro Anual;12;4764;13;2;1;1
1;34964;37575;37575;14/02/2025;14;14/02/2025;;31;Enterprise;1;797;13;2;1;1
1;34963;37574;37574;14/02/2025;14;14/02/2025;;29;PRO;1;497;13;2;1;1
1;34962;37573;37573;14/02/2025;14;14/02/2025;;29;PRO;1;497;13;2;1;1
1;34961;37570;37570;14/02/2025;14;14/02/2025;;31;Enterprise;1;797;13;2;1;1
1;34960;37569;37569;13/02/2025;13;13/02/2025;;31;Enterprise;1;797;13;2;1;1
1;34959;37568;37568;13/02/2025;13;13/02/2025;12/02/2026;30;Pro Anual;12;4764;13;2;1;1
1;34958;37567;37567;13/02/2025;13;13/02/2025;12/03/2025;29;PRO;1;497;13;2;1;1
1;34957;37566;37566;13/02/2025;13;13/02/2025;13/02/2025;29;PRO;1;497;13;2;1;1
1;34956;37565;37565;13/02/2025;13;13/02/2025;13/02/2025;30;Pro Anual;12;4764;13;2;1;1
1;34955;37564;37564;13/02/2025;13;13/02/2025;12/02/2026;32;Enterprise Anual;12;8364;13;2;1;1
1;34955;37563;37563;13/02/2025;13;13/02/2025;13/02/2025;32;Enterprise Anual;12;8364;13;2;1;1
1;34954;37559;37559;13/02/2025;13;13/02/2025;;29;PRO;1;497;13;2;1;1
1;34953;37558;37558;13/02/2025;13;13/02/2025;12/02/2026;30;Pro Anual;12;4764;13;2;1;1
1;34952;37556;37556;13/02/2025;13;13/02/2025;12/02/2026;32;Enterprise Anual;12;8364;13;2;1;1
1;34951;37555;37555;13/02/2025;13;13/02/2025;;29;PRO;1;497;13;2;1;1
1;34950;37553;37553;13/02/2025;13;13/02/2025;;29;PRO;1;497;13;2;1;1
1;34949;37552;37552;13/02/2025;13;13/02/2025;;29;PRO;1;497;13;2;1;1
1;34948;37551;37551;12/02/2025;12;12/02/2025;11/02/2026;32;Enterprise Anual;12;8364;13;2;1;1
1;34948;37549;37549;12/02/2025;12;12/02/2025;12/02/2025;32;Enterprise Anual;12;8364;13;2;1;1
1;34948;37550;37550;12/02/2025;12;12/02/2025;12/02/2025;32;Enterprise Anual;12;8364;13;2;1;1
1;34947;37547;37547;12/02/2025;12;12/02/2025;12/02/2025;32;Enterprise Anual;12;8364;13;2;1;1
1;34947;37548;37548;12/02/2025;12;12/02/2025;12/02/2025;32;Enterprise Anual;12;8364;13;2;1;1
1;34946;37546;37546;12/02/2025;12;12/02/2025;;31;Enterprise;1;797;13;2;1;1
1;34945;37544;37544;12/02/2025;12;12/02/2025;12/02/2025;29;PRO;1;497;13;2;1;1
1;34944;37542;37542;12/02/2025;12;12/02/2025;12/02/2025;29;PRO;1;497;13;2;1;1
1;34944;37543;37543;12/02/2025;12;12/02/2025;12/02/2025;29;PRO;1;497;13;2;1;1
1;34944;37545;37545;12/02/2025;12;12/02/2025;;29;PRO;1;497;13;2;1;1
1;34943;37540;37540;12/02/2025;12;12/02/2025;12/02/2025;29;PRO;1;497;13;2;1;1
1;34943;37541;37541;12/02/2025;12;12/02/2025;11/03/2025;29;PRO;1;497;13;2;1;1
1;34942;37539;37539;12/02/2025;12;12/02/2025;;29;PRO;1;497;13;2;1;1
1;34941;37538;37538;12/02/2025;12;12/02/2025;;29;PRO;1;497;13;2;1;1
1;34940;37537;37537;12/02/2025;12;12/02/2025;;29;PRO;1;497;13;2;1;1
1;34939;37536;37536;12/02/2025;12;12/02/2025;13/02/2025;29;PRO;1;497;13;2;1;1
1;34938;37532;37532;12/02/2025;12;12/02/2025;12/02/2025;29;PRO;1;497;13;2;1;1
1;34938;37533;37533;12/02/2025;12;12/02/2025;;29;PRO;1;497;13;2;1;1
1;34937;37531;37531;11/02/2025;11;11/02/2025;;31;Enterprise;1;797;13;2;1;1
1;34936;37530;37530;11/02/2025;11;11/02/2025;18/02/2025;30;Pro Anual;12;4764;13;2;1;1
1;34935;37529;37529;11/02/2025;11;11/02/2025;10/03/2025;30;Pro Anual;12;4764;13;2;1;1
1;34934;37527;37527;11/02/2025;11;11/02/2025;11/02/2025;29;PRO;1;497;13;2;1;1
1;34934;37528;37528;11/02/2025;11;11/02/2025;11/02/2025;29;PRO;1;497;13;2;1;1
1;34934;37733;37733;24/02/2025;24;24/02/2025;;29;PRO;1;497;13;2;1;1
1;34933;37524;37524;11/02/2025;11;11/02/2025;11/02/2025;29;PRO;1;497;13;2;1;1
1;34933;37525;37525;11/02/2025;11;11/02/2025;11/02/2025;29;PRO;1;497;13;2;1;1
1;34933;37526;37526;11/02/2025;11;11/02/2025;10/03/2025;29;PRO;1;497;13;2;1;1
1;34932;37523;37523;11/02/2025;11;11/02/2025;;29;PRO;1;497;13;2;1;1
1;34931;37522;37522;11/02/2025;11;11/02/2025;11/02/2025;29;PRO;1;497;13;2;1;1
1;34931;37557;37557;13/02/2025;13;13/02/2025;;29;PRO;1;497;13;2;1;1
1;34930;37520;37520;11/02/2025;11;11/02/2025;;29;PRO;1;497;13;2;1;1
1;34929;37517;37517;10/02/2025;10;10/02/2025;09/04/2025;29;PRO;1;497;13;2;1;1
1;34928;37515;37515;10/02/2025;10;10/02/2025;09/03/2025;29;PRO;1;497;13;2;1;1
1;34927;37514;37514;10/02/2025;10;10/02/2025;09/03/2025;29;PRO;1;497;13;2;1;1
1;34926;37513;37513;10/02/2025;10;10/02/2025;09/02/2026;30;Pro Anual;12;4764;13;2;1;1
1;34925;37512;37512;10/02/2025;10;10/02/2025;10/02/2025;29;PRO;1;497;13;2;1;1
1;34924;37510;37510;10/02/2025;10;10/02/2025;;29;PRO;1;497;13;2;1;1
1;34923;37509;37509;10/02/2025;10;10/02/2025;09/04/2025;29;PRO;1;497;13;2;1;1
1;34922;37505;37505;10/02/2025;10;10/02/2025;;29;PRO;1;497;13;2;1;1
1;34921;37504;37504;10/02/2025;10;10/02/2025;;31;Enterprise;1;797;13;2;1;1
1;34920;37502;37502;10/02/2025;10;10/02/2025;;29;PRO;1;497;13;2;1;1
1;34919;37501;37501;10/02/2025;10;10/02/2025;09/02/2026;30;Pro Anual;12;4764;13;2;1;1
1;34918;37499;37499;10/02/2025;10;10/02/2025;10/02/2025;29;PRO;1;497;13;2;1;1
1;34918;37500;37500;10/02/2025;10;10/02/2025;10/02/2025;29;PRO;1;497;13;2;1;1
1;34918;37518;37518;11/02/2025;11;11/02/2025;11/02/2025;29;PRO;1;497;13;2;1;1
1;34918;37519;37519;11/02/2025;11;11/02/2025;11/02/2025;29;PRO;1;497;13;2;1;1
1;34918;37598;37598;16/02/2025;16;16/02/2025;16/02/2025;29;PRO;1;497;13;2;1;1
1;34917;37498;37498;09/02/2025;09;09/02/2025;08/02/2026;30;Pro Anual;12;4764;13;2;1;1
1;34916;37497;37497;08/02/2025;08;08/02/2025;;29;PRO;1;497;13;2;1;1
1;34915;37496;37496;08/02/2025;08;08/02/2025;10/03/2025;30;Pro Anual;12;4764;13;2;1;1
1;34914;37495;37495;08/02/2025;08;08/02/2025;;29;PRO;1;497;13;2;1;1
1;34913;37494;37494;07/02/2025;07;07/02/2025;13/02/2025;30;Pro Anual;12;4764;13;2;1;1
1;34912;37493;37493;07/02/2025;07;07/02/2025;09/03/2025;29;PRO;1;497;13;2;1;1
1;34911;37492;37492;07/02/2025;07;07/02/2025;;29;PRO;1;497;13;2;1;1
1;34910;37491;37491;07/02/2025;07;07/02/2025;;31;Enterprise;1;797;13;2;1;1
1;34909;37490;37490;07/02/2025;07;07/02/2025;;29;PRO;1;497;13;2;1;1
1;34909;37489;37489;07/02/2025;07;07/02/2025;07/02/2025;29;PRO;1;497;13;2;1;1
1;34908;37488;37488;07/02/2025;07;07/02/2025;;29;PRO;1;497;13;2;1;1
1;34907;37487;37487;07/02/2025;07;07/02/2025;06/02/2026;32;Enterprise Anual;12;8364;13;2;1;1
1;34906;37486;37486;07/02/2025;07;07/02/2025;06/02/2026;30;Pro Anual;12;4764;13;2;1;1
1;34905;37484;37484;07/02/2025;07;07/02/2025;;29;PRO;1;497;13;2;1;1
1;34904;37482;37482;07/02/2025;07;07/02/2025;;29;PRO;1;497;13;2;1;1
1;34903;37885;37885;07/03/2025;07;07/03/2025;06/03/2026;30;Pro Anual;12;4764;13;2;1;1
1;34903;37480;37480;07/02/2025;07;07/02/2025;06/03/2025;29;PRO;1;497;13;2;1;1
1;34902;37479;37479;07/02/2025;07;07/02/2025;06/04/2025;29;PRO;1;497;13;2;1;1
1;34901;37478;37478;06/02/2025;06;06/02/2025;05/02/2026;30;Pro Anual;12;4764;13;2;1;1
1;34900;37477;37477;06/02/2025;06;06/02/2025;;31;Enterprise;1;797;13;2;1;1
1;34899;37476;37476;06/02/2025;06;06/02/2025;;29;PRO;1;497;13;2;1;1
1;34898;37475;37475;06/02/2025;06;06/02/2025;05/04/2025;31;Enterprise;1;797;13;2;1;1
1;34897;37472;37472;06/02/2025;06;06/02/2025;06/02/2025;31;Enterprise;1;797;13;2;1;1
1;34897;37473;37473;06/02/2025;06;06/02/2025;06/02/2025;31;Enterprise;1;797;13;2;1;1
1;34897;37474;37474;06/02/2025;06;06/02/2025;;31;Enterprise;1;797;13;2;1;1
1;34896;37466;37466;06/02/2025;06;06/02/2025;06/02/2025;30;Pro Anual;12;4764;13;2;1;1
1;34896;37467;37467;06/02/2025;06;06/02/2025;06/02/2025;30;Pro Anual;12;4764;13;2;1;1
1;34896;37468;37468;06/02/2025;06;06/02/2025;06/02/2025;30;Pro Anual;12;4764;13;2;1;1
1;34896;37469;37469;06/02/2025;06;06/02/2025;06/02/2025;30;Pro Anual;12;4764;13;2;1;1
1;34896;37470;37470;06/02/2025;06;06/02/2025;06/02/2025;30;Pro Anual;12;4764;13;2;1;1
1;34896;37471;37471;06/02/2025;06;06/02/2025;06/02/2025;30;Pro Anual;12;4764;13;2;1;1
1;34896;37485;37485;07/02/2025;07;07/02/2025;06/03/2025;30;Pro Anual;12;4764;13;2;1;1
1;34895;37465;37465;06/02/2025;06;06/02/2025;;29;PRO;1;497;13;2;1;1
1;34894;37464;37464;06/02/2025;06;06/02/2025;;29;PRO;1;497;13;2;1;1
1;34893;37463;37463;06/02/2025;06;06/02/2025;05/03/2025;31;Enterprise;1;797;13;2;1;1
1;34892;37462;37462;06/02/2025;06;06/02/2025;;31;Enterprise;1;797;13;2;1;1
1;34891;37461;37461;05/02/2025;05;05/02/2025;;29;PRO;1;497;13;2;1;1
1;34890;37460;37460;05/02/2025;05;05/02/2025;;33;PRO - Parceiros;1;397;13;2;1;1
1;34889;37459;37459;05/02/2025;05;05/02/2025;;33;PRO - Parceiros;1;397;13;2;1;1
1;34888;37458;37458;05/02/2025;05;05/02/2025;04/02/2026;30;Pro Anual;12;4764;13;2;1;1
1;34887;37457;37457;05/02/2025;05;05/02/2025;04/02/2026;30;Pro Anual;12;4764;13;2;1;1
1;34886;37456;37456;05/02/2025;05;05/02/2025;04/02/2026;30;Pro Anual;12;4764;13;2;1;1
1;34885;37455;37455;05/02/2025;05;05/02/2025;;29;PRO;1;497;13;2;1;1
1;34884;37454;37454;04/02/2025;04;04/02/2025;;29;PRO;1;497;13;2;1;1
1;34883;37451;37451;04/02/2025;04;04/02/2025;04/02/2025;29;PRO;1;497;13;2;1;1
1;34883;37452;37452;04/02/2025;04;04/02/2025;04/02/2025;29;PRO;1;497;13;2;1;1
1;34882;37449;37449;04/02/2025;04;04/02/2025;;29;PRO;1;497;13;2;1;1
1;34881;37448;37448;04/02/2025;04;04/02/2025;04/02/2025;29;PRO;1;497;13;2;1;1
1;34880;37447;37447;04/02/2025;04;04/02/2025;;29;PRO;1;497;13;2;1;1
1;34879;37444;37444;04/02/2025;04;04/02/2025;04/02/2025;29;PRO;1;497;13;2;1;1
1;34879;37445;37445;04/02/2025;04;04/02/2025;04/02/2025;29;PRO;1;497;13;2;1;1
1;34879;37446;37446;04/02/2025;04;04/02/2025;04/02/2025;29;PRO;1;497;13;2;1;1
1;34878;37443;37443;04/02/2025;04;04/02/2025;03/03/2025;29;PRO;1;497;13;2;1;1
1;34877;37442;37442;04/02/2025;04;04/02/2025;04/02/2025;31;Enterprise;1;797;13;2;1;1
1;34877;37554;37554;13/02/2025;13;13/02/2025;;31;Enterprise;1;797;13;2;1;1
1;34876;37441;37441;04/02/2025;04;04/02/2025;;29;PRO;1;497;13;2;1;1
1;34875;37439;37439;04/02/2025;04;04/02/2025;;31;Enterprise;1;797;13;2;1;1
1;34874;37438;37438;04/02/2025;04;04/02/2025;;33;PRO - Parceiros;1;397;13;2;1;1
1;34873;37891;37891;03/04/2025;03;03/04/2025;02/04/2026;30;Pro Anual;12;4764;13;2;1;1
1;34873;37435;37435;03/02/2025;03;03/02/2025;02/04/2025;29;PRO;1;497;13;2;1;1
1;34872;37431;37431;03/02/2025;03;03/02/2025;03/02/2025;30;Pro Anual;12;4764;13;2;1;1
1;34871;37430;37430;03/02/2025;03;03/02/2025;;29;PRO;1;497;13;2;1;1
1;34870;37429;37429;03/02/2025;03;03/02/2025;02/02/2026;17;Pro Anual;12;3564;13;2;1;1
1;34870;37426;37426;03/02/2025;03;03/02/2025;03/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34870;37427;37427;03/02/2025;03;03/02/2025;03/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34870;37428;37428;03/02/2025;03;03/02/2025;03/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34869;37425;37425;03/02/2025;03;03/02/2025;;29;PRO;1;497;13;2;1;1
1;34868;37423;37423;03/02/2025;03;03/02/2025;03/03/2025;29;PRO;1;497;13;2;1;1
1;34867;37422;37422;03/02/2025;03;03/02/2025;02/03/2025;29;PRO;1;497;13;2;1;1
1;34866;37421;37421;03/02/2025;03;03/02/2025;02/02/2026;30;Pro Anual;12;4764;13;2;1;1
1;34865;37419;37419;03/02/2025;03;03/02/2025;;10;Enterprise;1;697;13;2;1;1
1;34864;37418;37418;02/02/2025;02;02/02/2025;01/02/2026;17;Pro Anual;12;3564;13;2;1;1
1;34863;37417;37417;02/02/2025;02;02/02/2025;01/03/2025;20;PRO;1;397;13;2;1;1
1;34862;37416;37416;02/02/2025;02;02/02/2025;05/03/2025;20;PRO;1;397;13;2;1;1
1;34861;37415;37415;01/02/2025;01;01/02/2025;31/01/2026;17;Pro Anual;12;3564;13;2;1;1
1;34860;37413;37413;01/02/2025;01;01/02/2025;24/02/2025;20;PRO;1;397;13;2;1;1
1;34859;37410;37410;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34859;37411;37411;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34858;37390;37390;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34857;37414;37414;01/02/2025;01;01/02/2025;31/01/2026;17;Pro Anual;12;3564;13;2;1;1
1;34857;37382;37382;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34857;37383;37383;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34857;37384;37384;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34857;37385;37385;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34857;37387;37387;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34857;37388;37388;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34857;37389;37389;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34857;37391;37391;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34857;37393;37393;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34857;37394;37394;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34857;37395;37395;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34857;37396;37396;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34857;37397;37397;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34857;37398;37398;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34857;37399;37399;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34857;37400;37400;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34857;37401;37401;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34857;37403;37403;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34857;37404;37404;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34857;37405;37405;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34857;37406;37406;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34857;37407;37407;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34857;37408;37408;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34857;37409;37409;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34856;37434;37434;03/02/2025;03;03/02/2025;02/02/2026;17;Pro Anual;12;3564;13;2;1;1
1;34856;37381;37381;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34856;37386;37386;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34856;37392;37392;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34856;37402;37402;01/02/2025;01;01/02/2025;01/02/2025;17;Pro Anual;12;3564;13;2;1;1
1;34855;37380;37380;31/01/2025;31;31/01/2025;30/01/2026;17;Pro Anual;12;3564;13;2;1;1
1;34854;37379;37379;31/01/2025;31;31/01/2025;30/01/2026;30;Pro Anual;12;4764;13;2;1;1
1;34853;37378;37378;31/01/2025;31;31/01/2025;;20;PRO;1;397;13;2;1;1
1;34852;37902;37902;07/03/2025;07;07/03/2025;06/03/2026;30;Pro Anual;12;4764;13;2;1;1
1;34852;37377;37377;31/01/2025;31;31/01/2025;28/02/2025;18;Enterprise Anual;12;7164;13;2;1;1
1;34851;37375;37375;31/01/2025;31;31/01/2025;;20;PRO;1;397;13;2;1;1
1;34850;37374;37374;31/01/2025;31;31/01/2025;28/02/2025;20;PRO;1;397;13;2;1;1
1;34849;37373;37373;31/01/2025;31;31/01/2025;30/01/2026;18;Enterprise Anual;12;7164;13;2;1;1
1;34848;37372;37372;31/01/2025;31;31/01/2025;;29;PRO;1;497;13;2;1;1
1;34847;37420;37420;03/02/2025;03;03/02/2025;02/02/2026;17;Pro Anual;12;3564;13;2;1;1
1;34847;37368;37368;31/01/2025;31;31/01/2025;31/01/2025;17;Pro Anual;12;3564;13;2;1;1
1;34847;37369;37369;31/01/2025;31;31/01/2025;31/01/2025;17;Pro Anual;12;3564;13;2;1;1
1;34847;37370;37370;31/01/2025;31;31/01/2025;31/01/2025;17;Pro Anual;12;3564;13;2;1;1
1;34847;37371;37371;31/01/2025;31;31/01/2025;31/01/2025;17;Pro Anual;12;3564;13;2;1;1
1;34847;37376;37376;31/01/2025;31;31/01/2025;31/01/2025;17;Pro Anual;12;3564;13;2;1;1
1;34846;37367;37367;31/01/2025;31;31/01/2025;02/02/2025;30;Pro Anual;12;4764;13;2;1;1
1;34845;37366;37366;31/01/2025;31;31/01/2025;30/01/2026;17;Pro Anual;12;3564;13;2;1;1
1;34844;37364;37364;31/01/2025;31;31/01/2025;;20;PRO;1;397;13;2;1;1
1;34843;37363;37363;31/01/2025;31;31/01/2025;30/01/2026;17;Pro Anual;12;3564;13;2;1;1
1;34842;37362;37362;31/01/2025;31;31/01/2025;30/01/2026;17;Pro Anual;12;3564;13;2;1;1
1;34841;37361;37361;31/01/2025;31;31/01/2025;31/01/2025;29;PRO;1;497;13;2;1;1
1;34840;37360;37360;31/01/2025;31;31/01/2025;31/01/2025;29;PRO;1;497;13;2;1;1
1;34839;37359;37359;31/01/2025;31;31/01/2025;27/03/2025;20;PRO;1;397;13;2;1;1
1;34838;37358;37358;31/01/2025;31;31/01/2025;31/01/2025;31;Enterprise;1;797;13;2;1;1
1;34837;37357;37357;31/01/2025;31;31/01/2025;31/01/2025;31;Enterprise;1;797;13;2;1;1
1;34836;37412;37412;01/02/2025;01;01/02/2025;31/01/2026;18;Enterprise Anual;12;7164;13;2;1;1
1;34836;37354;37354;31/01/2025;31;31/01/2025;31/01/2025;18;Enterprise Anual;12;7164;13;2;1;1
1;34836;37355;37355;31/01/2025;31;31/01/2025;31/01/2025;18;Enterprise Anual;12;7164;13;2;1;1
1;34836;37356;37356;31/01/2025;31;31/01/2025;31/01/2025;18;Enterprise Anual;12;7164;13;2;1;1
1;34835;37353;37353;31/01/2025;31;31/01/2025;31/01/2025;29;PRO;1;497;13;2;1;1
1;34834;37352;37352;31/01/2025;31;31/01/2025;31/01/2025;29;PRO;1;497;13;2;1;1
1;34833;37351;37351;31/01/2025;31;31/01/2025;31/01/2025;29;PRO;1;497;13;2;1;1
1;34832;37350;37350;31/01/2025;31;31/01/2025;;20;PRO;1;397;13;2;1;1
1;34831;37348;37348;31/01/2025;31;31/01/2025;;29;PRO;1;497;13;2;1;1
1;34830;37347;37347;31/01/2025;31;31/01/2025;;29;PRO;1;497;13;2;1;1
1;34829;37346;37346;30/01/2025;30;30/01/2025;;31;Enterprise;1;797;13;2;1;1
1;34828;37345;37345;30/01/2025;30;30/01/2025;;29;PRO;1;497;13;2;1;1
